API Number,True Vertical Depth,Longitude,Latitude,BO/ft,MCF/ft,BOE/ft
423013563500,5655.14,-103.7482634,31.8414892,64,71,65
423013563500,5679.82,-103.7482513,31.841486,64,71,65
423013563500,5704.51,-103.748239,31.8414829,64,71,65
423013563500,5729.2,-103.7482269,31.8414798,64,71,65
423013563500,5753.9,-103.7482151,31.8414766,64,71,65
423013563500,5778.61,-103.7482034,31.8414734,64,71,65
423013563500,5803.32,-103.7481918,31.8414702,64,71,65
423013563500,5828.03,-103.7481802,31.8414669,64,71,65
423013563500,5852.74,-103.7481686,31.8414636,64,71,65
423013563500,5877.45,-103.7481571,31.8414603,64,71,65
423013563500,5902.16,-103.7481455,31.841457,64,71,65
423013563500,5926.88,-103.7481341,31.8414536,64,71,65
423013563500,5951.6,-103.7481228,31.8414503,64,71,65
423013563500,5976.33,-103.7481116,31.8414469,64,71,65
423013563500,6001.06,-103.7481005,31.8414435,64,71,65
423013563500,6025.79,-103.7480894,31.84144,64,71,65
423013563500,6050.53,-103.7480785,31.8414365,64,71,65
423013563500,6075.27,-103.7480678,31.8414329,64,71,65
423013563500,6100.03,-103.7480574,31.8414294,64,71,65
423013563500,6124.79,-103.7480472,31.8414259,64,71,65
423013563500,6149.56,-103.748037,31.8414224,64,71,65
423013563500,6174.34,-103.7480271,31.8414189,64,71,65
423013563500,6199.12,-103.7480174,31.8414155,64,71,65
423013563500,6223.91,-103.7480077,31.8414122,64,71,65
423013563500,6248.71,-103.7479981,31.8414089,64,71,65
423013563500,6273.51,-103.7479887,31.8414058,64,71,65
423013563500,6298.32,-103.7479795,31.8414027,64,71,65
423013563500,6323.15,-103.7479708,31.8413998,64,71,65
423013563500,6347.98,-103.7479622,31.8413969,64,71,65
423013563500,6372.82,-103.7479536,31.8413939,64,71,65
423013563500,6397.65,-103.747945,31.8413909,64,71,65
423013563500,6422.47,-103.7479362,31.8413878,64,71,65
423013563500,6447.27,-103.7479267,31.8413843,64,71,65
423013563500,6472.03,-103.7479166,31.8413806,64,71,65
423013563500,6496.8,-103.7479065,31.8413769,64,71,65
423013563500,6521.57,-103.7478964,31.8413731,64,71,65
423013563500,6546.34,-103.7478865,31.8413694,64,71,65
423013563500,6571.12,-103.7478767,31.8413659,64,71,65
423013563500,6595.9,-103.747867,31.8413624,64,71,65
423013563500,6620.69,-103.7478572,31.8413589,64,71,65
423013563500,6645.47,-103.7478476,31.8413553,64,71,65
423013563500,6670.26,-103.7478379,31.8413517,64,71,65
423013563500,6695.04,-103.7478282,31.8413482,64,71,65
423013563500,6719.83,-103.7478186,31.8413448,64,71,65
423013563500,6744.63,-103.7478091,31.8413414,64,71,65
423013563500,6769.42,-103.7477996,31.841338,64,71,65
423013563500,6794.23,-103.7477903,31.8413347,64,71,65
423013563500,6819.04,-103.7477811,31.8413314,64,71,65
423013563500,6843.85,-103.747772,31.8413282,64,71,65
423013563500,6868.66,-103.747763,31.8413249,64,71,65
423013563500,6893.48,-103.7477541,31.8413217,64,71,65
423013563500,6918.3,-103.7477451,31.8413185,64,71,65
423013563500,6943.12,-103.7477362,31.8413154,64,71,65
423013563500,6967.94,-103.7477274,31.8413124,64,71,65
423013563500,6992.78,-103.7477187,31.8413094,64,71,65
423013563500,7017.61,-103.7477102,31.8413064,64,71,65
423013563500,7042.45,-103.7477017,31.8413035,64,71,65
423013563500,7067.29,-103.7476932,31.8413007,64,71,65
423013563500,7092.13,-103.7476848,31.841298,64,71,65
423013563500,7116.98,-103.7476764,31.8412953,64,71,65
423013563500,7141.82,-103.7476679,31.8412925,64,71,65
423013563500,7166.67,-103.7476597,31.8412898,64,71,65
423013563500,7191.53,-103.7476517,31.8412871,64,71,65
423013563500,7216.39,-103.7476439,31.8412844,64,71,65
423013563500,7241.25,-103.7476361,31.8412818,64,71,65
423013563500,7266.12,-103.7476285,31.8412792,64,71,65
423013563500,7291,-103.7476211,31.8412766,64,71,65
423013563500,7315.89,-103.7476141,31.841274,64,71,65
423013563500,7340.78,-103.7476073,31.8412714,64,71,65
423013563500,7365.68,-103.7476009,31.8412688,64,71,65
423013563500,7390.6,-103.7475948,31.8412663,64,71,65
423013563500,7415.51,-103.7475888,31.841264,64,71,65
423013563500,7440.43,-103.747583,31.8412617,64,71,65
423013563500,7465.36,-103.7475775,31.8412595,64,71,65
423013563500,7490.29,-103.7475722,31.8412573,64,71,65
423013563500,7515.23,-103.747567,31.8412551,64,71,65
423013563500,7540.17,-103.747562,31.841253,64,71,65
423013563500,7565.11,-103.747557,31.8412509,64,71,65
423013563500,7590.05,-103.7475521,31.841249,64,71,65
423013563500,7615,-103.7475474,31.8412472,64,71,65
423013563500,7639.95,-103.7475427,31.8412455,64,71,65
423013563500,7664.9,-103.7475381,31.8412439,64,71,65
423013563500,7689.86,-103.7475335,31.8412424,64,71,65
423013563500,7714.82,-103.7475291,31.841241,64,71,65
423013563500,7739.78,-103.7475249,31.8412395,64,71,65
423013563500,7764.74,-103.7475209,31.8412381,64,71,65
423013563500,7789.7,-103.7475169,31.8412367,64,71,65
423013563500,7814.67,-103.747513,31.8412352,64,71,65
423013563500,7839.64,-103.7475092,31.8412339,64,71,65
423013563500,7864.61,-103.7475054,31.8412328,64,71,65
423013563500,7889.58,-103.7475019,31.8412318,64,71,65
423013563500,7914.56,-103.7474988,31.841231,64,71,65
423013563500,7939.54,-103.7474959,31.8412302,64,71,65
423013563500,7964.52,-103.7474931,31.8412294,64,71,65
423013563500,7989.51,-103.7474904,31.8412288,64,71,65
423013563500,8014.5,-103.7474878,31.8412283,64,71,65
423013563500,8039.48,-103.7474854,31.8412279,64,71,65
423013563500,8064.47,-103.7474832,31.8412277,64,71,65
423013563500,8089.47,-103.7474811,31.8412274,64,71,65
423013563500,8114.46,-103.7474791,31.8412272,64,71,65
423013563500,8139.45,-103.7474772,31.841227,64,71,65
423013563500,8164.45,-103.7474756,31.8412269,64,71,65
423013563500,8189.44,-103.7474743,31.8412267,64,71,65
423013563500,8214.44,-103.7474732,31.8412265,64,71,65
423013563500,8239.44,-103.7474723,31.8412264,64,71,65
423013563500,8264.44,-103.7474715,31.8412261,64,71,65
423013563500,8289.44,-103.7474708,31.8412258,64,71,65
423013563500,8314.44,-103.7474703,31.8412255,64,71,65
423013563500,8339.43,-103.7474698,31.8412252,64,71,65
423013563500,8364.43,-103.7474692,31.841225,64,71,65
423013563500,8389.43,-103.7474685,31.8412248,64,71,65
423013563500,8414.43,-103.747468,31.8412246,64,71,65
423013563500,8439.43,-103.7474678,31.8412244,64,71,65
423013563500,8464.43,-103.747468,31.8412243,64,71,65
423013563500,8489.43,-103.7474682,31.8412244,64,71,65
423013563500,8514.43,-103.7474684,31.8412245,64,71,65
423013563500,8539.43,-103.7474686,31.8412246,64,71,65
423013563500,8564.43,-103.7474688,31.8412247,64,71,65
423013563500,8589.43,-103.7474691,31.8412246,64,71,65
423013563500,8614.43,-103.7474695,31.8412247,64,71,65
423013563500,8639.43,-103.74747,31.841225,64,71,65
423013563500,8664.43,-103.7474707,31.8412257,64,71,65
423013563500,8689.42,-103.7474715,31.8412268,64,71,65
423013563500,8714.42,-103.7474724,31.8412279,64,71,65
423013563500,8739.41,-103.7474735,31.8412291,64,71,65
423013563500,8764.41,-103.7474746,31.8412301,64,71,65
423013563500,8789.4,-103.747475,31.8412311,64,71,65
423013563500,8814.4,-103.7474742,31.8412317,64,71,65
423013563500,8839.39,-103.7474723,31.8412317,64,71,65
423013563500,8864.38,-103.7474699,31.8412314,64,71,65
423013563500,8889.37,-103.7474673,31.841231,64,71,65
423013563500,8914.35,-103.7474645,31.8412308,64,71,65
423013563500,8939.34,-103.7474616,31.8412305,64,71,65
423013563500,8964.32,-103.7474588,31.8412301,64,71,65
423013563500,8989.31,-103.7474562,31.8412297,64,71,65
423013563500,9014.3,-103.7474536,31.8412293,64,71,65
423013563500,9039.28,-103.7474513,31.8412289,64,71,65
423013563500,9064.28,-103.7474492,31.8412284,64,71,65
423013563500,9089.27,-103.7474472,31.8412278,64,71,65
423013563500,9114.26,-103.7474453,31.8412272,64,71,65
423013563500,9139.25,-103.7474435,31.8412266,64,71,65
423013563500,9164.24,-103.7474416,31.8412259,64,71,65
423013563500,9189.24,-103.7474397,31.8412252,64,71,65
423013563500,9214.23,-103.7474378,31.8412243,64,71,65
423013563500,9239.22,-103.747436,31.8412235,64,71,65
423013563500,9264.21,-103.7474343,31.8412227,64,71,65
423013563500,9289.21,-103.7474328,31.8412218,64,71,65
423013563500,9314.2,-103.7474316,31.8412209,64,71,65
423013563500,9339.2,-103.7474305,31.8412201,64,71,65
423013563500,9364.19,-103.7474293,31.8412193,64,71,65
423013563500,9389.19,-103.7474281,31.8412183,64,71,65
423013563500,9414.18,-103.7474269,31.8412172,64,71,65
423013563500,9439.17,-103.7474259,31.8412161,64,71,65
423013563500,9464.17,-103.747425,31.8412148,64,71,65
423013563500,9489.16,-103.7474242,31.8412133,64,71,65
423013563500,9514.16,-103.7474234,31.8412119,64,71,65
423013563500,9539.15,-103.7474227,31.8412105,64,71,65
423013563500,9564.15,-103.7474222,31.8412094,64,71,65
423013563500,9589.14,-103.7474221,31.8412086,64,71,65
423013563500,9614.14,-103.7474223,31.8412079,64,71,65
423013563500,9639.14,-103.7474227,31.8412074,64,71,65
423013563500,9664.14,-103.7474232,31.8412071,64,71,65
423013563500,9689.14,-103.7474238,31.8412068,64,71,65
423013563500,9714.14,-103.7474243,31.8412065,64,71,65
423013563500,9739.14,-103.747425,31.8412063,64,71,65
423013563500,9764.14,-103.7474257,31.841206,64,71,65
423013563500,9789.14,-103.7474262,31.8412059,64,71,65
423013563500,9814.14,-103.7474262,31.841206,64,71,65
423013563500,9839.14,-103.7474261,31.8412063,64,71,65
423013563500,9864.14,-103.747426,31.8412067,64,71,65
423013563500,9889.14,-103.7474258,31.8412072,64,71,65
423013563500,9914.14,-103.7474256,31.8412076,64,71,65
423013563500,9939.13,-103.7474255,31.8412079,64,71,65
423013563500,9964.13,-103.7474254,31.8412081,64,71,65
423013563500,9989.13,-103.7474256,31.8412084,64,71,65
423013563500,10014.13,-103.747426,31.8412087,64,71,65
423013563500,10039.13,-103.7474264,31.841209,64,71,65
423013563500,10064.13,-103.7474268,31.8412094,64,71,65
423013563500,10089.13,-103.7474272,31.8412098,64,71,65
423013563500,10114.13,-103.7474275,31.8412102,64,71,65
423013563500,10139.13,-103.7474278,31.8412105,64,71,65
423013563500,10164.13,-103.7474284,31.8412109,64,71,65
423013563500,10189.13,-103.7474291,31.8412113,64,71,65
423013563500,10214.13,-103.7474299,31.8412117,64,71,65
423013563500,10239.13,-103.7474307,31.841212,64,71,65
423013563500,10264.12,-103.7474313,31.8412123,64,71,65
423013563500,10289.12,-103.7474322,31.8412127,64,71,65
423013563500,10314.12,-103.747433,31.841213,64,71,65
423013563500,10339.12,-103.7474337,31.8412133,64,71,65
423013563500,10364.12,-103.7474345,31.8412136,64,71,65
423013563500,10389.12,-103.7474354,31.8412139,64,71,65
423013563500,10414.11,-103.7474361,31.8412142,64,71,65
423013563500,10439.11,-103.7474369,31.8412144,64,71,65
423013563500,10464.11,-103.7474377,31.8412146,64,71,65
423013563500,10489.11,-103.7474385,31.8412148,64,71,65
423013563500,10514.11,-103.7474393,31.841215,64,71,65
423013563500,10539.11,-103.7474402,31.8412152,64,71,65
423013563500,10548.11,-103.7474405,31.8412153,64,71,65
423013563500,10588.11,-103.7474419,31.8412154,64,71,65
423013563500,10704.1,-103.7474423,31.8412123,64,71,65
423013563500,10749.01,-103.7474393,31.8412056,64,71,65
423013563500,10794.45,-103.747433,31.8411872,64,71,65
423013563500,10837.63,-103.7474255,31.8411533,64,71,65
423013563500,10878.74,-103.7474179,31.8411036,64,71,65
423013563500,10917.26,-103.7474102,31.8410401,64,71,65
423013563500,10954.31,-103.7474022,31.8409654,64,71,65
423013563500,10987.75,-103.7473937,31.8408831,64,71,65
423013563500,11018.74,-103.7473831,31.8407938,64,71,65
423013563500,11047.02,-103.7473706,31.8406983,64,71,65
423013563500,11072.38,-103.7473577,31.8405967,64,71,65
423013563500,11095.29,-103.747346,31.8404875,64,71,65
423013563500,11114.96,-103.7473366,31.8403765,64,71,65
423013563500,11133.5,-103.7473291,31.840264,64,71,65
423013563500,11150.87,-103.7473234,31.8401499,64,71,65
423013563500,11167.49,-103.7473196,31.840032,64,71,65
423013563500,11182.71,-103.7473177,31.8399156,64,71,65
423013563500,11195.35,-103.7473175,31.8397969,64,71,65
423013563500,11205.35,-103.7473184,31.8396734,64,71,65
423013563500,11214.88,-103.7473208,31.8395298,64,71,65
423013563500,11219.72,-103.747324,31.8394293,64,71,65
423013563500,11225.73,-103.7473281,31.8391797,64,71,65
423013563500,11227.5,-103.7473241,31.8389323,64,71,65
423013563500,11228.65,-103.7473182,31.8386821,64,71,65
423013563500,11229.81,-103.7473124,31.8384347,64,71,65
423013563500,11230.76,-103.7473067,31.8381845,64,71,65
423013563500,11230.53,-103.7473008,31.8379371,64,71,65
423013563500,11231.41,-103.7472955,31.8376896,64,71,65
423013563500,11232.61,-103.7472931,31.8374394,64,71,65
423013563500,11234.64,-103.7472895,31.8371921,64,71,65
423013563500,11239.43,-103.7472853,31.8369422,64,71,65
423013563500,11245.18,-103.7472794,31.8366925,64,71,65
423013563500,11250.51,-103.7472764,31.8364427,64,71,65
423013563500,11255.13,-103.7472812,31.8361928,64,71,65
423013563500,11260.61,-103.7472864,31.8359458,64,71,65
423013563500,11262.85,-103.7472992,31.835696,64,71,65
423013563500,11260.43,-103.7473187,31.8354492,64,71,65
423013563500,11257.73,-103.7473357,31.8351995,64,71,65
423013563500,11255.3,-103.7473518,31.8349497,64,71,65
423013563500,11255.11,-103.7473675,31.8346999,64,71,65
423013563500,11255.22,-103.7473843,31.8344501,64,71,65
423013563500,11256.49,-103.7473995,31.834203,64,71,65
423013563500,11259.88,-103.7474104,31.8339531,64,71,65
423013563500,11261.03,-103.7474184,31.833703,64,71,65
423013563500,11263.03,-103.7474215,31.8334528,64,71,65
423013563500,11266.01,-103.7474232,31.8332055,64,71,65
423013563500,11266.61,-103.7474268,31.8329553,64,71,65
423013563500,11270.25,-103.7474319,31.8327054,64,71,65
423013563500,11279.9,-103.7474394,31.8324566,64,71,65
423013563500,11291.45,-103.7474468,31.8322085,64,71,65
423013563500,11300.47,-103.7474482,31.8319595,64,71,65
423013563500,11304.31,-103.747445,31.8317095,64,71,65
423013563500,11303.78,-103.7474401,31.8314621,64,71,65
423013563500,11301.08,-103.7474323,31.8312121,64,71,65
423013563500,11298.88,-103.7474208,31.8309621,64,71,65
423013563500,11297.8,-103.7474047,31.830715,64,71,65
423013563500,11299.16,-103.7473818,31.8304656,64,71,65
423013563500,11299.58,-103.747371,31.8302157,64,71,65
423013563500,11297.34,-103.7473777,31.8299656,64,71,65
423013563500,11295.72,-103.7473815,31.8297154,64,71,65
423013563500,11293.33,-103.7473822,31.8294653,64,71,65
423013563500,11290.21,-103.7473805,31.8292152,64,71,65
423013563500,11290.39,-103.7473735,31.8289651,64,71,65
423013563500,11293.64,-103.7473678,31.828715,64,71,65
423013563500,11295.89,-103.7473694,31.8284676,64,71,65
423013563500,11295.78,-103.7473733,31.8282174,64,71,65
423013563500,11295.43,-103.7473724,31.8279672,64,71,65
423013563500,11296.41,-103.7473725,31.827717,64,71,65
423013563500,11297.02,-103.7473839,31.8274697,64,71,65
423013563500,11296.86,-103.7474014,31.8272199,64,71,65
423013563500,11298.16,-103.7474061,31.8269698,64,71,65
423013563500,11300.14,-103.7474122,31.8267198,64,71,65
423013563500,11299.15,-103.7474375,31.8264705,64,71,65
423013563500,11296.63,-103.7474645,31.8262242,64,71,65
423013563500,11296.56,-103.7474841,31.8259746,64,71,65
423013563500,11298.24,-103.7474951,31.8257245,64,71,65
423013563500,11299.98,-103.7475022,31.8254744,64,71,65
423013563500,11301.91,-103.7475066,31.825227,64,71,65
423013563500,11302.81,-103.7475069,31.8249768,64,71,65
423013563500,11301.42,-103.7475036,31.8247293,64,71,65
423013563500,11299.11,-103.747501,31.8244792,64,71,65
423013563500,11297.18,-103.7475053,31.8242318,64,71,65
423013563500,11294.36,-103.747513,31.8239818,64,71,65
423013563500,11292.92,-103.7475206,31.8237344,64,71,65
423013563500,11292.54,-103.7475323,31.8234844,64,71,65
423013563500,11291.41,-103.7475477,31.8232373,64,71,65
423013563500,11291.43,-103.7475625,31.8229873,64,71,65
423013563500,11293.67,-103.7475754,31.8227374,64,71,65
423013563500,11297.93,-103.7475861,31.8224904,64,71,65
423013563500,11303.22,-103.7475955,31.8222434,64,71,65
423013563500,11309.84,-103.7476046,31.821994,64,71,65
423013563500,11317.29,-103.7476117,31.8217446,64,71,65
423013563500,11322.22,-103.7476144,31.8214976,64,71,65
423013563500,11324.93,-103.7476138,31.8212502,64,71,65
423013563500,11327.47,-103.7476126,31.821,64,71,65
423013563500,11330.12,-103.7476087,31.8207499,64,71,65
423013563500,11332.47,-103.7476041,31.8205025,64,71,65
423013563500,11333.77,-103.7475978,31.8202524,64,71,65
423013563500,11333.27,-103.7475963,31.8200049,64,71,65
423013563500,11332.03,-103.7475982,31.8197575,64,71,65
423013563500,11331.84,-103.747594,31.8195073,64,71,65
423013563500,11328.36,-103.74759,31.81926,64,71,65
423013563500,11320.27,-103.7475892,31.8190108,64,71,65
423013563500,11313.41,-103.7475916,31.8187641,64,71,65
423013563500,11310.58,-103.7475968,31.8185168,64,71,65
423013563500,11310.58,-103.747602,31.8182666,64,71,65
423013563500,11310.72,-103.7476091,31.8180192,64,71,65
423013563500,11309.88,-103.7476204,31.8177691,64,71,65
423013563500,11308.26,-103.7476324,31.8175219,64,71,65
423013563500,11305.57,-103.7476472,31.8172748,64,71,65
423013563500,11301.39,-103.7476659,31.8170254,64,71,65
423013563500,11298.38,-103.7476833,31.8167785,64,71,65
423013563500,11297.7,-103.7477004,31.8165287,64,71,65
423013563500,11296.7,-103.7477196,31.816279,64,71,65
423013563500,11296.78,-103.7477384,31.816032,64,71,65
423013563500,11299.17,-103.747755,31.8157823,64,71,65
423013563500,11302.1,-103.747769,31.8155352,64,71,65
423013563500,11304.66,-103.7477824,31.8152853,64,71,65
423013563500,11306.2,-103.7477965,31.8150354,64,71,65
423013563500,11306.38,-103.7478083,31.8147881,64,71,65
423013563500,11304.25,-103.7478201,31.8145381,64,71,65
423013563500,11303.7,-103.7478245,31.8142908,64,71,65
423013563500,11304.57,-103.7478273,31.8140406,64,71,65
423013563500,11305.21,-103.7478358,31.8137932,64,71,65
423013563500,11308.1,-103.7478406,31.8135431,64,71,65
423013563500,11312.2,-103.7478414,31.8132931,64,71,65
423013563500,11316.37,-103.7478415,31.8130459,64,71,65
423013563500,11320.77,-103.7478406,31.812796,64,71,65
423013563500,11326.37,-103.7478374,31.812549,64,71,65
423013563500,11329.98,-103.74783,31.812299,64,71,65
423013563500,11331.31,-103.7478184,31.8120518,64,71,65
423013563500,11330.83,-103.747808,31.8118017,64,71,65
423013563500,11328.35,-103.7477987,31.8115544,64,71,65
423013563500,11326.38,-103.7477865,31.8113045,64,71,65
423013563500,11324.5,-103.7477723,31.8110573,64,71,65
423013563500,11323.15,-103.7477632,31.8109044,64,71,65
423013563500,11322.32,-103.7477581,31.8108185,64,71,65
423013563500,11320.77,-103.7477489,31.810662,64,71,65
423013563400,0,-103.750081,31.842011,79,73,75
423013563400,100,-103.7500807,31.8420101,79,73,75
423013563400,125,-103.7500807,31.8420097,79,73,75
423013563400,150,-103.7500808,31.8420093,79,73,75
423013563400,175,-103.7500806,31.8420088,79,73,75
423013563400,200,-103.7500805,31.8420083,79,73,75
423013563400,225,-103.7500805,31.8420079,79,73,75
423013563400,250,-103.7500805,31.8420073,79,73,75
423013563400,274.99,-103.7500804,31.8420068,79,73,75
423013563400,299.99,-103.7500804,31.8420063,79,73,75
423013563400,324.99,-103.7500804,31.8420058,79,73,75
423013563400,349.99,-103.7500802,31.8420053,79,73,75
423013563400,374.99,-103.7500801,31.8420046,79,73,75
423013563400,399.99,-103.7500799,31.8420036,79,73,75
423013563400,424.98,-103.7500796,31.8420022,79,73,75
423013563400,449.98,-103.7500792,31.8420006,79,73,75
423013563400,474.97,-103.7500787,31.8419989,79,73,75
423013563400,499.96,-103.7500783,31.8419971,79,73,75
423013563400,524.95,-103.7500777,31.8419953,79,73,75
423013563400,549.94,-103.750077,31.8419935,79,73,75
423013563400,574.93,-103.7500764,31.8419916,79,73,75
423013563400,599.92,-103.7500757,31.8419897,79,73,75
423013563400,624.91,-103.7500749,31.8419878,79,73,75
423013563400,649.9,-103.750074,31.8419859,79,73,75
423013563400,674.89,-103.750073,31.8419839,79,73,75
423013563400,699.87,-103.750072,31.8419819,79,73,75
423013563400,724.86,-103.7500711,31.8419799,79,73,75
423013563400,749.85,-103.75007,31.8419779,79,73,75
423013563400,774.83,-103.7500689,31.8419758,79,73,75
423013563400,799.82,-103.7500677,31.8419738,79,73,75
423013563400,824.81,-103.7500663,31.8419718,79,73,75
423013563400,849.79,-103.7500647,31.8419697,79,73,75
423013563400,874.77,-103.750063,31.8419677,79,73,75
423013563400,899.75,-103.7500611,31.8419656,79,73,75
423013563400,924.74,-103.7500592,31.8419635,79,73,75
423013563400,949.72,-103.7500571,31.8419613,79,73,75
423013563400,974.69,-103.750055,31.8419591,79,73,75
423013563400,999.67,-103.7500528,31.8419568,79,73,75
423013563400,1024.65,-103.7500506,31.8419546,79,73,75
423013563400,1049.63,-103.7500484,31.8419524,79,73,75
423013563400,1074.6,-103.7500462,31.8419501,79,73,75
423013563400,1099.58,-103.750044,31.8419479,79,73,75
423013563400,1124.56,-103.7500418,31.8419456,79,73,75
423013563400,1149.53,-103.7500395,31.8419434,79,73,75
423013563400,1174.51,-103.7500373,31.8419411,79,73,75
423013563400,1199.49,-103.750035,31.8419388,79,73,75
423013563400,1224.46,-103.7500327,31.8419363,79,73,75
423013563400,1249.43,-103.7500301,31.8419337,79,73,75
423013563400,1274.4,-103.7500275,31.8419312,79,73,75
423013563400,1299.38,-103.7500253,31.8419289,79,73,75
423013563400,1324.37,-103.7500239,31.8419274,79,73,75
423013563400,1349.36,-103.7500233,31.8419272,79,73,75
423013563400,1374.36,-103.7500235,31.841928,79,73,75
423013563400,1399.36,-103.750024,31.8419292,79,73,75
423013563400,1424.35,-103.7500244,31.8419304,79,73,75
423013563400,1449.35,-103.7500249,31.8419315,79,73,75
423013563400,1474.35,-103.7500254,31.8419328,79,73,75
423013563400,1499.34,-103.7500261,31.841934,79,73,75
423013563400,1524.34,-103.7500267,31.8419353,79,73,75
423013563400,1549.33,-103.7500274,31.8419366,79,73,75
423013563400,1574.32,-103.7500281,31.8419379,79,73,75
423013563400,1599.32,-103.7500289,31.8419392,79,73,75
423013563400,1624.31,-103.7500296,31.8419405,79,73,75
423013563400,1649.31,-103.7500303,31.8419418,79,73,75
423013563400,1674.3,-103.750031,31.841943,79,73,75
423013563400,1699.3,-103.7500317,31.8419443,79,73,75
423013563400,1724.29,-103.7500325,31.8419456,79,73,75
423013563400,1749.29,-103.7500333,31.8419468,79,73,75
423013563400,1774.28,-103.7500343,31.8419477,79,73,75
423013563400,1799.28,-103.7500355,31.8419485,79,73,75
423013563400,1824.27,-103.7500368,31.841949,79,73,75
423013563400,1849.27,-103.7500383,31.8419494,79,73,75
423013563400,1874.26,-103.7500399,31.8419497,79,73,75
423013563400,1899.26,-103.7500416,31.8419499,79,73,75
423013563400,1924.25,-103.7500432,31.84195,79,73,75
423013563400,1949.25,-103.7500449,31.8419501,79,73,75
423013563400,1974.24,-103.7500465,31.8419501,79,73,75
423013563400,1999.24,-103.7500482,31.8419501,79,73,75
423013563400,2024.23,-103.7500498,31.8419499,79,73,75
423013563400,2049.23,-103.7500514,31.8419497,79,73,75
423013563400,2074.22,-103.7500528,31.8419493,79,73,75
423013563400,2099.22,-103.7500542,31.8419488,79,73,75
423013563400,2124.21,-103.7500555,31.8419482,79,73,75
423013563400,2149.21,-103.7500569,31.8419476,79,73,75
423013563400,2174.21,-103.7500583,31.8419469,79,73,75
423013563400,2199.2,-103.7500596,31.8419461,79,73,75
423013563400,2224.2,-103.7500609,31.8419454,79,73,75
423013563400,2249.19,-103.7500623,31.8419446,79,73,75
423013563400,2274.19,-103.7500636,31.8419439,79,73,75
423013563400,2299.18,-103.7500651,31.8419434,79,73,75
423013563400,2324.17,-103.7500669,31.8419435,79,73,75
423013563400,2349.16,-103.750069,31.8419442,79,73,75
423013563400,2374.15,-103.7500711,31.8419451,79,73,75
423013563400,2399.14,-103.7500733,31.8419459,79,73,75
423013563400,2424.13,-103.7500754,31.8419466,79,73,75
423013563400,2449.12,-103.7500773,31.8419473,79,73,75
423013563400,2474.12,-103.7500791,31.841948,79,73,75
423013563400,2499.11,-103.7500809,31.8419486,79,73,75
423013563400,2524.1,-103.7500826,31.8419493,79,73,75
423013563400,2549.1,-103.7500844,31.8419501,79,73,75
423013563400,2574.09,-103.7500856,31.8419516,79,73,75
423013563400,2599.06,-103.7500859,31.8419544,79,73,75
423013563400,2624.03,-103.7500857,31.8419579,79,73,75
423013563400,2649,-103.7500852,31.8419614,79,73,75
423013563400,2673.97,-103.7500844,31.8419649,79,73,75
423013563400,2698.93,-103.7500834,31.8419683,79,73,75
423013563400,2723.9,-103.7500821,31.8419716,79,73,75
423013563400,2748.87,-103.7500804,31.8419749,79,73,75
423013563400,2773.83,-103.7500781,31.8419783,79,73,75
423013563400,2798.79,-103.7500758,31.8419816,79,73,75
423013563400,2823.74,-103.7500733,31.8419851,79,73,75
423013563400,2848.7,-103.7500705,31.8419886,79,73,75
423013563400,2873.65,-103.7500675,31.8419921,79,73,75
423013563400,2898.59,-103.7500644,31.8419958,79,73,75
423013563400,2923.53,-103.7500611,31.8419995,79,73,75
423013563400,2948.47,-103.7500577,31.8420033,79,73,75
423013563400,2973.41,-103.7500545,31.8420072,79,73,75
423013563400,2998.36,-103.7500513,31.842011,79,73,75
423013563400,3023.3,-103.7500483,31.8420147,79,73,75
423013563400,3048.25,-103.7500454,31.8420185,79,73,75
423013563400,3073.2,-103.7500426,31.8420221,79,73,75
423013563400,3098.15,-103.7500399,31.8420255,79,73,75
423013563400,3123.13,-103.7500376,31.8420279,79,73,75
423013563400,3148.12,-103.7500357,31.842029,79,73,75
423013563400,3173.11,-103.7500341,31.8420295,79,73,75
423013563400,3198.11,-103.7500326,31.8420298,79,73,75
423013563400,3223.1,-103.7500311,31.8420301,79,73,75
423013563400,3248.1,-103.7500295,31.8420305,79,73,75
423013563400,3273.09,-103.7500278,31.8420308,79,73,75
423013563400,3298.08,-103.7500259,31.8420311,79,73,75
423013563400,3323.07,-103.7500237,31.8420314,79,73,75
423013563400,3348.06,-103.7500212,31.8420316,79,73,75
423013563400,3373.05,-103.7500184,31.8420316,79,73,75
423013563400,3398.03,-103.7500156,31.8420317,79,73,75
423013563400,3423.01,-103.7500127,31.8420317,79,73,75
423013563400,3448,-103.7500097,31.8420317,79,73,75
423013563400,3472.98,-103.7500066,31.8420318,79,73,75
423013563400,3497.96,-103.7500033,31.8420317,79,73,75
423013563400,3522.94,-103.75,31.8420314,79,73,75
423013563400,3547.91,-103.7499964,31.8420311,79,73,75
423013563400,3572.88,-103.7499925,31.8420304,79,73,75
423013563400,3597.84,-103.7499882,31.8420295,79,73,75
423013563400,3622.8,-103.7499837,31.8420283,79,73,75
423013563400,3647.75,-103.7499788,31.8420268,79,73,75
423013563400,3672.69,-103.7499736,31.8420252,79,73,75
423013563400,3697.62,-103.7499682,31.8420234,79,73,75
423013563400,3722.56,-103.7499629,31.8420216,79,73,75
423013563400,3747.5,-103.7499584,31.842019,79,73,75
423013563400,3772.44,-103.749956,31.8420149,79,73,75
